conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,date,text_length,cleaned_text,tokenized_text,stemmed_text,unslang_text,freestop_text,ready_text,vader_scores,compound,sentiment
1.79177e+18,2024-05-19 00:51:23+00:00,0,@jokowi Soal UKT yg melonjak drastis bukan cuma dicemaskan banyak mahasiswa tetapi juga para orang tua Pendidikan tinggi dianggap hanya kebutuhan TERSIER Kemewahan yg gak layak buat ORANG MISKIN. Indonesia 2045 EMAS Seperti Mendadak jadi Indonesia 2045 CEMAS ,1.792e+18,,jokowi,in,,0,0,0,https://x.com/BapakFadilLagi/status/1791995028132487615,1.53796e+18,BapakFadilLagi,2024-05-19,259,soal ukt yg melonjak drastis bukan cuma dicemaskan banyak mahasiswa tetapi juga para orang tua pendidikan tinggi dianggap hanya kebutuhan tersier kemewahan yg gak layak buat orang miskin indonesia emas seperti mendadak jadi indonesia cemas,"['soal', 'ukt', 'yg', 'melonjak', 'drastis', 'bukan', 'cuma', 'dicemaskan', 'banyak', 'mahasiswa', 'tetapi', 'juga', 'para', 'orang', 'tua', 'pendidikan', 'tinggi', 'dianggap', 'hanya', 'kebutuhan', 'tersier', 'kemewahan', 'yg', 'gak', 'layak', 'buat', 'orang', 'miskin', 'indonesia', 'emas', 'seperti', 'mendadak', 'jadi', 'indonesia', 'cemas']","['soal', 'ukt', 'yang', 'lonjak', 'drastis', 'bukan', 'cuma', 'cemas', 'banyak', 'mahasiswa', 'tetapi', 'juga', 'para', 'orang', 'tua', 'didik', 'tinggi', 'anggap', 'hanya', 'butuh', 'tersier', 'mewah', 'yang', 'gak', 'layak', 'buat', 'orang', 'miskin', 'indonesia', 'emas', 'seperti', 'dadak', 'jadi', 'indonesia', 'cemas']","['soal', 'ukt', 'yang', 'lonjak', 'drastis', 'bukan', 'cuma', 'cemas', 'banyak', 'mahasiswa', 'tetapi', 'juga', 'para', 'orang', 'tua', 'didik', 'tinggi', 'anggap', 'hanya', 'butuh', 'tersier', 'mewah', 'yang', 'gak', 'layak', 'buat', 'orang', 'miskin', 'indonesia', 'emas', 'seperti', 'dadak', 'jadi', 'indonesia', 'cemas']","['ukt', 'lonjak', 'drastis', 'cemas', 'mahasiswa', 'orang', 'tua', 'didik', 'anggap', 'butuh', 'tersier', 'mewah', 'gak', 'layak', 'orang', 'miskin', 'indonesia', 'emas', 'dadak', 'indonesia', 'cemas']",ukt lonjak drastis cemas mahasiswa orang tua didik anggap butuh tersier mewah gak layak orang miskin indonesia emas dadak indonesia cemas,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
1.79199e+18,2024-05-19 00:33:04+00:00,0,marah banget sama permasalahan ukt yang dibilang tersier sedangkan u kalau mau ngelamar kerja minimal D3 S1 juga sulit bgt nembus kl ga ada ordal. abis itu ikutan cpns/bumn ya maks S1. bisa²nya mau blg Indonesia negara maju kl pendidikan aja sesulit itu.,1.79199e+18,,,in,"Jawa Timur, Indonesia",0,1,0,https://x.com/apriliaayuss/status/1791990421331251468,1.72771e+18,apriliaayuss,2024-05-19,254,marah banget sama permasalahan ukt yang dibilang tersier sedangkan u kalau mau ngelamar kerja minimal d s juga sulit bgt nembus kl ga ada ordal abis itu ikutan cpns bumn ya maks s bisa nya mau blg indonesia negara maju kl pendidikan aja sesulit itu,"['marah', 'banget', 'sama', 'permasalahan', 'ukt', 'yang', 'dibilang', 'tersier', 'sedangkan', 'u', 'kalau', 'mau', 'ngelamar', 'kerja', 'minimal', 'd', 's', 'juga', 'sulit', 'bgt', 'nembus', 'kl', 'ga', 'ada', 'ordal', 'abis', 'itu', 'ikutan', 'cpns', 'bumn', 'ya', 'maks', 's', 'bisa', 'nya', 'mau', 'blg', 'indonesia', 'negara', 'maju', 'kl', 'pendidikan', 'aja', 'sesulit', 'itu']","['marah', 'banget', 'sama', 'masalah', 'ukt', 'yang', 'bilang', 'tersier', 'sedang', 'kamu', 'kalau', 'mau', 'melamar', 'kerja', 'minimal', 'di', 's', 'juga', 'sulit', 'banget', 'nembus', 'kalau', 'ga', 'ada', 'ordal', 'habis', 'itu', 'ikut', 'cpns', 'bumn', 'iya', 'maks', 's', 'bisa', 'nya', 'mau', 'bilang', 'indonesia', 'negara', 'maju', 'kalau', 'didik', 'saja', 'sulit', 'itu']","['marah', 'banget', 'sama', 'masalah', 'ukt', 'yang', 'bilang', 'tersier', 'sedang', 'kamu', 'kalau', 'mau', 'melamar', 'kerja', 'minimal', 'di', 's', 'juga', 'sulit', 'banget', 'nembus', 'kalau', 'ga', 'ada', 'ordal', 'habis', 'itu', 'ikut', 'cpns', 'bumn', 'iya', 'maks', 's', 'bisa', 'nya', 'mau', 'bilang', 'indonesia', 'negara', 'maju', 'kalau', 'didik', 'saja', 'sulit', 'itu']","['marah', 'banget', 'ukt', 'bilang', 'tersier', 'melamar', 'kerja', 'minimal', 's', 'sulit', 'banget', 'nembus', 'ga', 'ordal', 'habis', 'cpns', 'bumn', 'iya', 'maks', 's', 'nya', 'bilang', 'indonesia', 'negara', 'maju', 'didik', 'sulit']",marah banget ukt bilang tersier melamar kerja minimal s sulit banget nembus ga ordal habis cpns bumn iya maks s nya bilang indonesia negara maju didik sulit,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
1.79199e+18,2024-05-19 00:24:53+00:00,0,gue yg liat kaka2 bem menyampaikan aspirasinya tuh rasanya hati kek yaAllah se sulit ini ya menempuh pendidikan di Indonesia sampe2 pendidikan dijadiin komersialisasi sdgkan kalo udh kerja aja gaji nya ga sebanding sm ukt yg di bayar selama kuliah,1.79199e+18,,,in,education & daily life,0,0,0,https://x.com/191249__/status/1791988360233492782,1.28319e+18,191249__,2024-05-19,247,gue yg liat kaka bem menyampaikan aspirasinya tuh rasanya hati kek yaallah se sulit ini ya menempuh pendidikan di indonesia sampe pendidikan dijadiin komersialisasi sdgkan kalo udh kerja aja gaji nya ga sebanding sm ukt yg di bayar selama kuliah,"['gue', 'yg', 'liat', 'kaka', 'bem', 'menyampaikan', 'aspirasinya', 'tuh', 'rasanya', 'hati', 'kek', 'yaallah', 'se', 'sulit', 'ini', 'ya', 'menempuh', 'pendidikan', 'di', 'indonesia', 'sampe', 'pendidikan', 'dijadiin', 'komersialisasi', 'sdgkan', 'kalo', 'udh', 'kerja', 'aja', 'gaji', 'nya', 'ga', 'sebanding', 'sm', 'ukt', 'yg', 'di', 'bayar', 'selama', 'kuliah']","['saya', 'yang', 'lihat', 'kakak', 'bem', 'sampai', 'aspirasi', 'tuh', 'rasa', 'hati', 'seperti', 'yaallah', 'se', 'sulit', 'ini', 'iya', 'tempuh', 'didik', 'di', 'indonesia', 'sampai', 'didik', 'dijadiin', 'komersialisasi', 'sdgkan', 'kalau', 'udh', 'kerja', 'saja', 'gaji', 'nya', 'ga', 'banding', 'sm', 'ukt', 'yang', 'di', 'bayar', 'lama', 'kuliah']","['saya', 'yang', 'lihat', 'kakak', 'bem', 'sampai', 'aspirasi', 'tuh', 'rasa', 'hati', 'seperti', 'yaallah', 'se', 'sulit', 'ini', 'iya', 'tempuh', 'didik', 'di', 'indonesia', 'sampai', 'didik', 'dijadiin', 'komersialisasi', 'sdgkan', 'kalau', 'udh', 'kerja', 'saja', 'gaji', 'nya', 'ga', 'banding', 'sm', 'ukt', 'yang', 'di', 'bayar', 'lama', 'kuliah']","['lihat', 'kakak', 'bem', 'aspirasi', 'tuh', 'hati', 'yaallah', 'sulit', 'iya', 'tempuh', 'didik', 'indonesia', 'didik', 'dijadiin', 'komersialisasi', 'sdgkan', 'udh', 'kerja', 'gaji', 'nya', 'ga', 'banding', 'sm', 'ukt', 'bayar', 'kuliah']",lihat kakak bem aspirasi tuh hati yaallah sulit iya tempuh didik indonesia didik dijadiin komersialisasi sdgkan udh kerja gaji nya ga banding sm ukt bayar kuliah,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
1.79196e+18,2024-05-18 22:39:54+00:00,1,Kedaulatan Sumber daya Manusia Indonesia terganggu dengan sistem pendidikan yang semakin KACAU! Apakah naiknya UKT ada peran pejabat kementrian? Jangan sampai terulang kasus SYL!️ Jelang akhir kepemimpinan presiden dan para menteri.,1.79196e+18,,,in,Bumi Saunggalah - West Java,0,0,0,https://x.com/harya101/status/1791961940140642472,992134573.0,harya101,2024-05-18,232,kedaulatan sumber daya manusia indonesia terganggu dengan sistem pendidikan yang semakin kacau apakah naiknya ukt ada peran pejabat kementrian jangan sampai terulang kasus syl jelang akhir kepemimpinan presiden dan para menteri,"['kedaulatan', 'sumber', 'daya', 'manusia', 'indonesia', 'terganggu', 'dengan', 'sistem', 'pendidikan', 'yang', 'semakin', 'kacau', 'apakah', 'naiknya', 'ukt', 'ada', 'peran', 'pejabat', 'kementrian', 'jangan', 'sampai', 'terulang', 'kasus', 'syl', 'jelang', 'akhir', 'kepemimpinan', 'presiden', 'dan', 'para', 'menteri']","['daulat', 'sumber', 'daya', 'manusia', 'indonesia', 'ganggu', 'dengan', 'sistem', 'didik', 'yang', 'makin', 'kacau', 'apakah', 'naik', 'ukt', 'ada', 'peran', 'jabat', 'tri', 'jangan', 'sampai', 'ulang', 'kasus', 'syl', 'jelang', 'akhir', 'pimpin', 'presiden', 'dan', 'para', 'menteri']","['daulat', 'sumber', 'daya', 'manusia', 'indonesia', 'ganggu', 'dengan', 'sistem', 'didik', 'yang', 'makin', 'kacau', 'apakah', 'naik', 'ukt', 'ada', 'peran', 'jabat', 'tri', 'jangan', 'sampai', 'ulang', 'kasus', 'syl', 'jelang', 'akhir', 'pimpin', 'presiden', 'dan', 'para', 'menteri']","['daulat', 'sumber', 'daya', 'manusia', 'indonesia', 'ganggu', 'sistem', 'didik', 'kacau', 'ukt', 'peran', 'jabat', 'tri', 'ulang', 'syl', 'jelang', 'pimpin', 'presiden', 'menteri']",daulat sumber daya manusia indonesia ganggu sistem didik kacau ukt peran jabat tri ulang syl jelang pimpin presiden menteri,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
1.79172e+18,2024-05-18 21:44:06+00:00,0,@cania_citta Tapikan di indonesia persyaratan yang dicari nge lamar kerja itu kebanyakan lulusan perguruan tinggi jadi pernyataan pendidikan tinggi adalah tertiary education itu kurang pas sih untuk ngerespon naiknya UKT.,1.79195e+18,,cania_citta,in,,0,0,0,https://x.com/vickymuhammad07/status/1791947900299415802,2923005852.0,vickymuhammad07,2024-05-18,221,tapikan di indonesia persyaratan yang dicari nge lamar kerja itu kebanyakan lulusan perguruan tinggi jadi pernyataan pendidikan tinggi adalah tertiary education itu kurang pas sih untuk ngerespon naiknya ukt,"['tapikan', 'di', 'indonesia', 'persyaratan', 'yang', 'dicari', 'nge', 'lamar', 'kerja', 'itu', 'kebanyakan', 'lulusan', 'perguruan', 'tinggi', 'jadi', 'pernyataan', 'pendidikan', 'tinggi', 'adalah', 'tertiary', 'education', 'itu', 'kurang', 'pas', 'sih', 'untuk', 'ngerespon', 'naiknya', 'ukt']","['tapi', 'di', 'indonesia', 'syarat', 'yang', 'cari', 'nge', 'lamar', 'kerja', 'itu', 'banyak', 'lulus', 'guru', 'tinggi', 'jadi', 'nyata', 'didik', 'tinggi', 'adalah', 'tertiary', 'education', 'itu', 'kurang', 'pas', 'sih', 'untuk', 'ngerespon', 'naik', 'ukt']","['tapi', 'di', 'indonesia', 'syarat', 'yang', 'cari', 'nge', 'lamar', 'kerja', 'itu', 'banyak', 'lulus', 'guru', 'tinggi', 'jadi', 'nyata', 'didik', 'tinggi', 'adalah', 'tertiary', 'education', 'itu', 'kurang', 'pas', 'sih', 'untuk', 'ngerespon', 'naik', 'ukt']","['indonesia', 'syarat', 'cari', 'nge', 'lamar', 'kerja', 'lulus', 'guru', 'nyata', 'didik', 'tertiary', 'education', 'pas', 'sih', 'ngerespon', 'ukt']",indonesia syarat cari nge lamar kerja lulus guru nyata didik tertiary education pas sih ngerespon ukt,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
1.79183e+18,2024-05-18 13:52:43+00:00,0,Indonesia tu aneh banget ya pengen SDM nya berkualitas tinggi pengen jadi indonesia emas 2045 tapi dari segi pendidikan tingginya aja dipersulit (UKT dimahalin) trus ditambah pemerintahnya bilang kalo kuliah itu kebutuhan tersier wkwkwk mbuh lah,1.79183e+18,,,in,Indonesia,0,0,0,https://x.com/Matchasihh__/status/1791829270266069147,1.10275e+18,Matchasihh__,2024-05-18,245,indonesia tu aneh banget ya pengen sdm nya berkualitas tinggi pengen jadi indonesia emas tapi dari segi pendidikan tingginya aja dipersulit ukt dimahalin trus ditambah pemerintahnya bilang kalo kuliah itu kebutuhan tersier wkwkwk mbuh lah,"['indonesia', 'tu', 'aneh', 'banget', 'ya', 'pengen', 'sdm', 'nya', 'berkualitas', 'tinggi', 'pengen', 'jadi', 'indonesia', 'emas', 'tapi', 'dari', 'segi', 'pendidikan', 'tingginya', 'aja', 'dipersulit', 'ukt', 'dimahalin', 'trus', 'ditambah', 'pemerintahnya', 'bilang', 'kalo', 'kuliah', 'itu', 'kebutuhan', 'tersier', 'wkwkwk', 'mbuh', 'lah']","['indonesia', 'tu', 'aneh', 'banget', 'iya', 'ken', 'sdm', 'nya', 'kualitas', 'tinggi', 'ken', 'jadi', 'indonesia', 'emas', 'tapi', 'dari', 'segi', 'didik', 'tinggi', 'saja', 'sulit', 'ukt', 'dimahalin', 'trus', 'tambah', 'perintah', 'bilang', 'kalau', 'kuliah', 'itu', 'butuh', 'tersier', 'wkwkwk', 'mbuh', 'lah']","['indonesia', 'tu', 'aneh', 'banget', 'iya', 'ken', 'sdm', 'nya', 'kualitas', 'tinggi', 'ken', 'jadi', 'indonesia', 'emas', 'tapi', 'dari', 'segi', 'didik', 'tinggi', 'saja', 'sulit', 'ukt', 'dimahalin', 'trus', 'tambah', 'perintah', 'bilang', 'kalau', 'kuliah', 'itu', 'butuh', 'tersier', 'wkwkwk', 'mbuh', 'lah']","['indonesia', 'tu', 'aneh', 'banget', 'iya', 'ken', 'sdm', 'nya', 'kualitas', 'ken', 'indonesia', 'emas', 'segi', 'didik', 'sulit', 'ukt', 'dimahalin', 'trus', 'perintah', 'bilang', 'kuliah', 'butuh', 'tersier', 'wkwkwk', 'mbuh']",indonesia tu aneh banget iya ken sdm nya kualitas ken indonesia emas segi didik sulit ukt dimahalin trus perintah bilang kuliah butuh tersier wkwkwk mbuh,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
1.79181e+18,2024-05-18 12:42:27+00:00,0,[TOLAK UKT MAHAL] Melawan ketidakadilan menyelamatkan masa depan pendidikan Indonesia. Kenaikan uang kuliah tunggal (UKT) yang tidak terkendali seperti bom waktu yang siap meledak kapan saja. https://t.co/2m4oIGzHyo,1.79181e+18,https://pbs.twimg.com/media/GN3LI5lagAABd6m.jpg,,in,"Makassar, Indonesia",0,1,1,https://x.com/bemfkm_unhas/status/1791811587822764519,1.25756e+18,bemfkm_unhas,2024-05-18,215,tolak ukt mahal melawan ketidakadilan menyelamatkan masa depan pendidikan indonesia kenaikan uang kuliah tunggal ukt yang tidak terkendali seperti bom waktu yang siap meledak kapan saja,"['tolak', 'ukt', 'mahal', 'melawan', 'ketidakadilan', 'menyelamatkan', 'masa', 'depan', 'pendidikan', 'indonesia', 'kenaikan', 'uang', 'kuliah', 'tunggal', 'ukt', 'yang', 'tidak', 'terkendali', 'seperti', 'bom', 'waktu', 'yang', 'siap', 'meledak', 'kapan', 'saja']","['tolak', 'ukt', 'mahal', 'lawan', 'ketidakadilan', 'selamat', 'masa', 'depan', 'didik', 'indonesia', 'naik', 'uang', 'kuliah', 'tunggal', 'ukt', 'yang', 'tidak', 'kendali', 'seperti', 'bom', 'waktu', 'yang', 'siap', 'ledak', 'kapan', 'saja']","['tolak', 'ukt', 'mahal', 'lawan', 'ketidakadilan', 'selamat', 'masa', 'depan', 'didik', 'indonesia', 'naik', 'uang', 'kuliah', 'tunggal', 'ukt', 'yang', 'tidak', 'kendali', 'seperti', 'bom', 'waktu', 'yang', 'siap', 'ledak', 'kapan', 'saja']","['tolak', 'ukt', 'mahal', 'lawan', 'ketidakadilan', 'selamat', 'didik', 'indonesia', 'uang', 'kuliah', 'tunggal', 'ukt', 'kendali', 'bom', 'ledak']",tolak ukt mahal lawan ketidakadilan selamat didik indonesia uang kuliah tunggal ukt kendali bom ledak,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
1.79106e+18,2024-05-18 12:19:24+00:00,0,@geloraco Itu Mas menteri untuk klarifikasi perihal UKT dan bagamaiana UKT saat ini menjadi mahal Pendidikan saat ini dikomersialkan Negeri saja mahal apalagi sekolah Swasta biaya sangat mahal sekali. Dunia Pendidikan Indonesia penuh kontraproduktif.,1.79181e+18,,geloraco,in,,0,0,0,https://x.com/parto_suparno/status/1791805788505399590,1.52831e+18,parto_suparno,2024-05-18,250,itu mas menteri untuk klarifikasi perihal ukt dan bagamaiana ukt saat ini menjadi mahal pendidikan saat ini dikomersialkan negeri saja mahal apalagi sekolah swasta biaya sangat mahal sekali dunia pendidikan indonesia penuh kontraproduktif,"['itu', 'mas', 'menteri', 'untuk', 'klarifikasi', 'perihal', 'ukt', 'dan', 'bagamaiana', 'ukt', 'saat', 'ini', 'menjadi', 'mahal', 'pendidikan', 'saat', 'ini', 'dikomersialkan', 'negeri', 'saja', 'mahal', 'apalagi', 'sekolah', 'swasta', 'biaya', 'sangat', 'mahal', 'sekali', 'dunia', 'pendidikan', 'indonesia', 'penuh', 'kontraproduktif']","['itu', 'mas', 'menteri', 'untuk', 'klarifikasi', 'perihal', 'ukt', 'dan', 'bagamaiana', 'ukt', 'saat', 'ini', 'jadi', 'mahal', 'didik', 'saat', 'ini', 'komersial', 'negeri', 'saja', 'mahal', 'apalagi', 'sekolah', 'swasta', 'biaya', 'sangat', 'mahal', 'sekali', 'dunia', 'didik', 'indonesia', 'penuh', 'kontraproduktif']","['itu', 'mas', 'menteri', 'untuk', 'klarifikasi', 'perihal', 'ukt', 'dan', 'bagamaiana', 'ukt', 'saat', 'ini', 'jadi', 'mahal', 'didik', 'saat', 'ini', 'komersial', 'negeri', 'saja', 'mahal', 'apalagi', 'sekolah', 'swasta', 'biaya', 'sangat', 'mahal', 'sekali', 'dunia', 'didik', 'indonesia', 'penuh', 'kontraproduktif']","['mas', 'menteri', 'klarifikasi', 'perihal', 'ukt', 'bagamaiana', 'ukt', 'mahal', 'didik', 'komersial', 'negeri', 'mahal', 'sekolah', 'swasta', 'biaya', 'mahal', 'dunia', 'didik', 'indonesia', 'penuh', 'kontraproduktif']",mas menteri klarifikasi perihal ukt bagamaiana ukt mahal didik komersial negeri mahal sekolah swasta biaya mahal dunia didik indonesia penuh kontraproduktif,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
1.79179e+18,2024-05-18 11:13:51+00:00,0,Pendidikan indonesia masih kalah jauh dari negara negara tetangganya terus sekarang pemerintah gencar bangun narasi kalo pendidikan tinggi itu ga wajib dan bersifat tersier ditambah UKT melonjak setinggi langit Makin keliatan pembodohan masyarakat secara sistemik,1.79179e+18,,,in,✨️,1,0,0,https://x.com/ndrlitevers/status/1791789290130919467,2423262582.0,ndrlitevers,2024-05-18,263,pendidikan indonesia masih kalah jauh dari negara negara tetangganya terus sekarang pemerintah gencar bangun narasi kalo pendidikan tinggi itu ga wajib dan bersifat tersier ditambah ukt melonjak setinggi langit makin keliatan pembodohan masyarakat secara sistemik,"['pendidikan', 'indonesia', 'masih', 'kalah', 'jauh', 'dari', 'negara', 'negara', 'tetangganya', 'terus', 'sekarang', 'pemerintah', 'gencar', 'bangun', 'narasi', 'kalo', 'pendidikan', 'tinggi', 'itu', 'ga', 'wajib', 'dan', 'bersifat', 'tersier', 'ditambah', 'ukt', 'melonjak', 'setinggi', 'langit', 'makin', 'keliatan', 'pembodohan', 'masyarakat', 'secara', 'sistemik']","['didik', 'indonesia', 'masih', 'kalah', 'jauh', 'dari', 'negara', 'negara', 'tetangga', 'terus', 'sekarang', 'perintah', 'gencar', 'bangun', 'narasi', 'kalau', 'didik', 'tinggi', 'itu', 'ga', 'wajib', 'dan', 'sifat', 'tersier', 'tambah', 'ukt', 'lonjak', 'setinggi', 'langit', 'makin', 'lihat', 'bodoh', 'masyarakat', 'cara', 'sistemik']","['didik', 'indonesia', 'masih', 'kalah', 'jauh', 'dari', 'negara', 'negara', 'tetangga', 'terus', 'sekarang', 'perintah', 'gencar', 'bangun', 'narasi', 'kalau', 'didik', 'tinggi', 'itu', 'ga', 'wajib', 'dan', 'sifat', 'tersier', 'tambah', 'ukt', 'lonjak', 'setinggi', 'langit', 'makin', 'lihat', 'bodoh', 'masyarakat', 'cara', 'sistemik']","['didik', 'indonesia', 'kalah', 'negara', 'negara', 'tetangga', 'perintah', 'gencar', 'bangun', 'narasi', 'didik', 'ga', 'wajib', 'sifat', 'tersier', 'ukt', 'lonjak', 'langit', 'lihat', 'bodoh', 'masyarakat', 'sistemik']",didik indonesia kalah negara negara tetangga perintah gencar bangun narasi didik ga wajib sifat tersier ukt lonjak langit lihat bodoh masyarakat sistemik,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
1.79179e+18,2024-05-18 11:10:22+00:00,0,WTF bisa2nya jubir Kemendikbud yang seharusnya mendukung segala bentuk pendidikan di Indonesia justru bilang pendidikan tinggi itu tersier? disaat rata2 IQ org indo setara dengan IQ kera. Apakah statement kyk gitu solutif buat permasalahan UKT skrng? 3 kata lucu IndonesiaEmas2045,1.79179e+18,,,in,Pulau Sodor,0,0,0,https://x.com/GodIsDew/status/1791788416235119076,1.47366e+18,GodIsDew,2024-05-18,280,wtf bisa nya jubir kemendikbud yang seharusnya mendukung segala bentuk pendidikan di indonesia justru bilang pendidikan tinggi itu tersier disaat rata iq org indo setara dengan iq kera apakah statement kyk gitu solutif buat permasalahan ukt skrng kata lucu indonesiaemas,"['wtf', 'bisa', 'nya', 'jubir', 'kemendikbud', 'yang', 'seharusnya', 'mendukung', 'segala', 'bentuk', 'pendidikan', 'di', 'indonesia', 'justru', 'bilang', 'pendidikan', 'tinggi', 'itu', 'tersier', 'disaat', 'rata', 'iq', 'org', 'indo', 'setara', 'dengan', 'iq', 'kera', 'apakah', 'statement', 'kyk', 'gitu', 'solutif', 'buat', 'permasalahan', 'ukt', 'skrng', 'kata', 'lucu', 'indonesiaemas']","['what the fuck', 'bisa', 'nya', 'juru bicara', 'kemendikbud', 'yang', 'harus', 'dukung', 'segala', 'bentuk', 'didik', 'di', 'indonesia', 'justru', 'bilang', 'didik', 'tinggi', 'itu', 'tersier', 'saat', 'rata', 'iq', 'org', 'indo', 'tara', 'dengan', 'iq', 'kera', 'apakah', 'statement', 'seperti', 'gitu', 'solutif', 'buat', 'masalah', 'ukt', 'skrng', 'kata', 'lucu', 'indonesiaemas']","['what the fuck', 'bisa', 'nya', 'juru bicara', 'kemendikbud', 'yang', 'harus', 'dukung', 'segala', 'bentuk', 'didik', 'di', 'indonesia', 'justru', 'bilang', 'didik', 'tinggi', 'itu', 'tersier', 'saat', 'rata', 'iq', 'org', 'indo', 'tara', 'dengan', 'iq', 'kera', 'apakah', 'statement', 'seperti', 'gitu', 'solutif', 'buat', 'masalah', 'ukt', 'skrng', 'kata', 'lucu', 'indonesiaemas']","['what the fuck', 'nya', 'juru bicara', 'kemendikbud', 'dukung', 'bentuk', 'didik', 'indonesia', 'bilang', 'didik', 'tersier', 'iq', 'org', 'indo', 'tara', 'iq', 'kera', 'statement', 'gitu', 'solutif', 'ukt', 'skrng', 'lucu', 'indonesiaemas']",what the fuck nya juru bicara kemendikbud dukung bentuk didik indonesia bilang didik tersier iq org indo tara iq kera statement gitu solutif ukt skrng lucu indonesiaemas,"{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.5423}",-0.5423,negative
1.79179e+18,2024-05-18 11:00:01+00:00,0,Jaringan Pemantau Pendidikan Indonesia (JPPI) kritik Universitas PTN BH yang terkesan bebankan seluruh operasional dari UKT. Ia meminta kampus libatkan swasta untuk cari dana tambahan. #detikedu #JPPI #UKTMahal #Kampus https://t.co/cwO2nv2Ef9,1.79179e+18,https://pbs.twimg.com/ext_tw_video_thumb/1791370862823960577/pu/img/ZheqYP0FxafUGDuh.jpg,,in,,0,0,1,https://x.com/detik_edu/status/1791785808795402522,1.66819e+18,detik_edu,2024-05-18,242,jaringan pemantau pendidikan indonesia jppi kritik universitas ptn bh yang terkesan bebankan seluruh operasional dari ukt ia meminta kampus libatkan swasta untuk cari dana tambahan detikedu jppi uktmahal kampus,"['jaringan', 'pemantau', 'pendidikan', 'indonesia', 'jppi', 'kritik', 'universitas', 'ptn', 'bh', 'yang', 'terkesan', 'bebankan', 'seluruh', 'operasional', 'dari', 'ukt', 'ia', 'meminta', 'kampus', 'libatkan', 'swasta', 'untuk', 'cari', 'dana', 'tambahan', 'detikedu', 'jppi', 'uktmahal', 'kampus']","['jaring', 'pantau', 'didik', 'indonesia', 'jppi', 'kritik', 'universitas', 'ptn', 'bh', 'yang', 'kes', 'beban', 'seluruh', 'operasional', 'dari', 'ukt', 'ia', 'minta', 'kampus', 'libat', 'swasta', 'untuk', 'cari', 'dana', 'tambah', 'detikedu', 'jppi', 'uktmahal', 'kampus']","['jaring', 'pantau', 'didik', 'indonesia', 'jppi', 'kritik', 'universitas', 'ptn', 'bh', 'yang', 'kes', 'beban', 'seluruh', 'operasional', 'dari', 'ukt', 'ia', 'minta', 'kampus', 'libat', 'swasta', 'untuk', 'cari', 'dana', 'tambah', 'detikedu', 'jppi', 'uktmahal', 'kampus']","['jaring', 'pantau', 'didik', 'indonesia', 'jppi', 'kritik', 'universitas', 'ptn', 'bh', 'kes', 'beban', 'operasional', 'ukt', 'kampus', 'libat', 'swasta', 'cari', 'dana', 'detikedu', 'jppi', 'uktmahal', 'kampus']",jaring pantau didik indonesia jppi kritik universitas ptn bh kes beban operasional ukt kampus libat swasta cari dana detikedu jppi uktmahal kampus,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
